,index,Year,Firm,ESG controversy score,Governance controversy score,Score - Emission Reduction/Biodiversity Controversies (Inactive),Score - Product Innovation/Product Impact Controversies (Inactive),Score - Resource Reduction/Environment Impact Controversy (Inactive),Score - Client Loyalty/Anti-competition Controversy (Inactive),Score - Community/Bribery Corruption Fraud Controversies (Inactive),Score - Community/Critical Countries-Indigenous Controversy (Inactive),Score - Community/Public Health Controversies (Inactive),Score - Diversity and Opportunity/Diversity Controversies (Inactive),Score - Employment Quality/Wages Work Condition Controversy (Inactive),Score - Health & Safety/Health & Safety Controversies (Inactive),Score - Human Rights/Child Labor Controversies (Inactive),Score - Human Rights/Freedom of Association Controversies (Inactive),Score - Human Rights/Human Rights Controversies (Inactive),Score - Product Responsibility/Customer Controversies (Inactive),Score - Product Responsibility/Social Exclusion Controversy (Inactive),Score - Compensation Policy/Compensation Controversies (Inactive),Score - Shareholder Loyalty/Accounting Controversies (Inactive),Score - Shareholder Loyalty/Insider Dealings Controversies (Inactive),Score - Shareholder Rights/Shareholder Controversies (Inactive),mv,mc,tobin,roe,oia,ois,esg_score,assets,roa,sg,lev,div,ind,country
742,0.7408759124087592,2017,REC SILICON,0.846313603322949,0.9691204852495175,0.9994341757827235,0.9999999999999999,0.9864523121387284,0.9777158774373259,0.9708029197080292,0.9954372623574144,0.9875047330556607,0.9847426470588235,0.9883282456455379,0.9843371247436136,0.0,0.0,0.0,0.971520053926525,0.0,0.9913594470046084,0.9916949792374481,0.9865453856357779,0.9676298463789318,0.0013097174056968153,0.001175883707229112,0.019623577473008462,0.4661322986780619,0.2388575835897498,0.24027188897035026,0.21956521739130438,0.0004978476888274768,0.2643865935919055,0.00043740069746720075,0.28903940886699503,0.0,33,NO
743,0.7417883211678832,2017,RECKITT BENCKISER GROUP,0.06883251743064826,0.9691204852495175,0.0,0.9999999999999999,0.9864523121387284,0.9777158774373259,0.9708029197080292,0.9954372623574144,0.9875047330556607,0.9847426470588235,0.9883282456455379,0.9843371247436136,0.0,0.0,0.0,0.0,0.0,0.9913594470046084,0.9916949792374481,0.9865453856357779,0.9676298463789318,0.02048763783736446,0.016393409409012995,0.05316603443244821,0.47926647834892094,0.3034983526755373,0.24911250747980823,0.7934782608695652,0.002796914925727623,0.4254057757166948,0.0005407251292248925,0.4293103448275862,0.05239852398523985,62,GB
744,0.7427007299270073,2017,RECORDATI INDUA.CHIMICA,0.9884290164663996,0.9691204852495175,0.9994341757827235,0.9999999999999999,0.9864523121387284,0.9777158774373259,0.9708029197080292,0.9954372623574144,0.9875047330556607,0.9847426470588235,0.9883282456455379,0.9843371247436136,0.0,0.0,0.0,0.971520053926525,0.0,0.9913594470046084,0.9916949792374481,0.9865453856357779,0.9676298463789318,0.002419677032105502,0.002592945521378365,0.06766851473592064,0.48074440126098616,0.33604983501215435,0.2497129133239494,0.6800724637681159,0.00015042821555181793,0.4090693507588533,0.0004961573725688459,0.4219211822660098,0.06297662976629767,95,IT
745,0.7436131386861313,2017,RED ELECTRICA,0.8722741433021806,0.9691204852495175,0.9994341757827235,0.9999999999999999,0.9864523121387284,0.9777158774373259,0.9708029197080292,0.9954372623574144,0.9875047330556607,0.9847426470588235,0.9883282456455379,0.9843371247436136,0.0,0.0,0.0,0.971520053926525,0.0,0.9913594470046084,0.9916949792374481,0.9865453856357779,0.9676298463789318,0.004121077358503684,0.003392867929582701,0.03327983659177123,0.4793254641857661,0.305115634025539,0.2519401596194233,0.8206521739130435,0.0008253836497860476,0.38351075042158517,0.0004453592254414948,0.616871921182266,0.1121771217712177,169,ES
746,0.7445255474452555,2017,REDDE,0.8325174306482717,0.9691204852495175,0.9994341757827235,0.9999999999999999,0.9864523121387284,0.9777158774373259,0.9708029197080292,0.9954372623574144,0.9875047330556607,0.9847426470588235,0.9883282456455379,0.9843371247436136,0.0,0.0,0.0,0.971520053926525,0.0,0.9913594470046084,0.9916949792374481,0.9865453856357779,0.9676298463789318,0.00020245795575422808,0.00015948241454495735,0.03543915961482347,0.47743464041578465,0.3080457774808493,0.2467653359748892,0.13502415458937203,2.5618668492309733e-05,0.3867253372681282,0.0005549140476704911,0.16637931034482756,0.14514145141451415,208,GB
747,0.7454379562043796,2017,RELX,0.8325174306482717,0.9691204852495175,0.9994341757827235,0.9999999999999999,0.9864523121387284,0.9777158774373259,0.9708029197080292,0.9954372623574144,0.9875047330556607,0.9847426470588235,0.9883282456455379,0.9843371247436136,0.0,0.0,0.0,0.971520053926525,0.0,0.9913594470046084,0.9916949792374481,0.9865453856357779,0.9676298463789318,0.006674483287746771,0.011728410284047107,0.05170703238984536,0.48853380871548513,0.3231559773592819,0.2489501221789825,0.9402173913043477,0.0009002831306302839,0.40216589376053963,0.0004736006304245611,0.5065270935960591,0.055350553505535055,84,GB
748,0.7463503649635036,2017,REMY COINTREAU,0.20367897937991394,0.9691204852495175,0.9994341757827235,0.9999999999999999,0.9864523121387284,0.9777158774373259,0.9708029197080292,0.9954372623574144,0.9875047330556607,0.9847426470588235,0.9883282456455379,0.9843371247436136,0.0,0.0,0.0,0.971520053926525,0.0,0.9913594470046084,0.9916949792374481,0.9865453856357779,0.9676298463789318,0.0017039601787329722,0.0015259532565888416,0.03786110300554421,0.47523577949783397,0.3061809073690081,0.24837176592724183,0.48381642512077294,0.00018256223919617908,0.38759485666104554,0.00046241321395783914,0.23756157635467978,0.048462484624846244,68,FR
749,0.7472627737226277,2017,RENAULT,0.26524254561637733,0.9691204852495175,0.9994341757827235,0.9999999999999999,0.0,0.9777158774373259,0.9708029197080292,0.9954372623574144,0.9875047330556607,0.9847426470588235,0.9883282456455379,0.9843371247436136,0.0,0.0,0.0,0.971520053926525,0.0,0.9913594470046084,0.9916949792374481,0.9865453856357779,0.9676298463789318,0.010692320355824576,0.008201960445785523,0.020688648964108554,0.4757797599931839,0.2906921236308508,0.24668112355646554,0.6805555555555555,0.00826134031227401,0.3779774451939292,0.000510073427198183,0.5669950738916255,0.0910209102091021,65,FR
750,0.7481751824817519,2017,RENEWI,0.8325174306482717,0.9691204852495175,0.9994341757827235,0.9999999999999999,0.9864523121387284,0.9777158774373259,0.9708029197080292,0.9954372623574144,0.9875047330556607,0.9847426470588235,0.9883282456455379,0.9843371247436136,0.0,0.0,0.0,0.971520053926525,0.0,0.9913594470046084,0.9916949792374481,0.9865453856357779,0.9676298463789318,0.00022960004454653332,0.0002508755995594801,0.025167785234899334,0.47048414264086147,0.28775576030925126,0.2465451368886949,0.5507246376811594,0.00013151686254673914,0.3553962900505902,0.0005648735769640363,0.41527093596059106,0.08831488314883149,47,GB
751,0.75,2017,RENTOKIL INITIAL,0.8325174306482717,0.9691204852495175,0.9994341757827235,0.9999999999999999,0.9864523121387284,0.9777158774373259,0.9708029197080292,0.9954372623574144,0.9875047330556607,0.9847426470588235,0.9883282456455379,0.9843371247436136,0.0,0.0,0.0,0.971520053926525,0.0,0.9913594470046084,0.9916949792374481,0.9865453856357779,0.9676298463789318,0.001719578679772317,0.001961331441579002,0.04289466005252408,0.48738358489700423,0.3077566952466349,0.24743253958795947,0.7768115942028985,0.00023511630884327808,0.431070826306914,0.0004944747123685667,0.48990147783251226,0.033702337023370235,259,GB
